ticker,caucion_a_un_dia_ultimo_trade_tasa,caucion_a_un_dia_ultimo_trade_monto,COLOCAR_TASA_ABRIENDO_PLAZO_CERCANO_VOLUMEN,COLOCAR_TASA_ABRIENDO_PLAZO_LEJANO_VOLUMEN,TOMAR_TASA_ABRIENDO_PLAZO_CERCANO_VOLUMEN,TOMAR_TASA_ABRIENDO_PLAZO_LEJANO_VOLUMEN,time
GD30D,67.24,96000.0,82783.1655,1384.7495800000002,1384.7495800000002,9999.8852,2023-04-19 15:29:56.218232
GD30D,67.24,500000.0,77724.063,1384.7495800000002,1384.7495800000002,4936.9717,2023-04-19 15:30:06.304359
GD30D,67.25,5350910.66,73716.87150000001,775.39,9686.39,926.7616,2023-04-19 15:30:16.313605
GD30D,67.24,2000.0,73182.951,775.39,9686.39,392.4389,2023-04-19 15:30:26.316683
GD30D,67.21,120312.69,12522.49048,952.4477899999999,952.4477899999999,12531.91368,2023-04-19 15:30:36.381245
GD30D,67.21,813000.0,26286.290999999997,952.4477899999999,952.4477899999999,26306.07,2023-04-19 15:30:46.584296
GD30D,67.211,72900.0,8734.815,174.67311999999998,174.67311999999998,8741.385,2023-04-19 15:30:56.690108
GD30D,67.211,4482.0,25328.879399999998,4291.9825,395.0408,25347.938000000002,2023-04-19 15:31:06.748725
GD30D,67.23,900000.0,5317.0,4291.9825,197.5204,5321.0,2023-04-19 15:31:16.781771
GD30D,67.205,335087.0,7200.792,2911.9362300000003,2911.9362300000003,7166.16,2023-04-19 15:31:26.827282
GD30D,67.231,50445.21,849.604,13315.0,5316.476849999999,5321.0,2023-04-19 15:31:37.037757
GD30D,67.25,32470131.27,849.604,6809.5572999999995,6809.5572999999995,3601.51885,2023-04-19 15:31:47.061312
GD30D,67.24,6469470.0,849.604,2529.6986,2529.6986,1220.6374,2023-04-19 15:31:57.197770
GD30D,67.24,45523.94,2206.9374,6209.5833999999995,650.104,2208.598,2023-04-19 15:32:07.275490
GD30D,67.24,23552.34,7976.657999999999,841.9906,841.9906,7982.66,2023-04-19 15:32:17.284503
GD30D,67.24,393233.0,2840.348,1129.71036,1129.71036,8414.91,2023-04-19 15:32:27.723918
GD30D,67.25,165593773.92,3300.0849,5323.6,5323.6,3300.0849,2023-04-19 15:32:37.822457
GD30D,67.24,99706.17,85.5232,13625.247800000001,13625.247800000001,85.58760000000001,2023-04-19 15:32:47.825413
GD30D,67.25,104957671.31,64337.022000000004,8957.1074,649.3708,22305.760609999998,2023-04-19 15:32:58.013025
GD30D,67.25,195353310.0,64337.022000000004,8745.1221,649.3708,8887.94725,2023-04-19 15:33:08.146848
GD30D,67.24,56209.0,64337.022000000004,8307.247800000001,44.920199999999994,6670.93875,2023-04-19 15:33:18.212699
GD30D,67.24,3256.91,62474.0085,2819.0748,161.0142,98117.118,2023-04-19 15:33:28.256408
GD30D,67.25,1346494.91,62474.0085,2560.2852,2721.2994,97377.16950000002,2023-04-19 15:33:38.272397
GD30D,67.24,4153788.04,62379.4905,1753.5539999999999,1753.5539999999999,95632.3035,2023-04-19 15:33:48.313606
GD30D,67.231,77278.55,62336.745,4671.09589,257.18791999999996,69073.011,2023-04-19 15:33:58.540239
GD30D,67.24,2900000.0,62336.745,1421.17581,257.18791999999996,67190.61600000001,2023-04-19 15:34:08.556903
GD30D,67.231,3268.5,62336.745,4078.0758100000003,257.18791999999996,65547.9675,2023-04-19 15:34:18.563595
GD30D,67.231,5826.49,62336.745,15912.435,15912.435,61004.7315,2023-04-19 15:34:28.618103
GD30D,67.231,234034.49,26540.0,1653.87464,1288.6196400000001,34764.384,2023-04-19 15:34:38.625953
GD30D,67.231,707592.88,5803.392799999999,13364.150160000001,13364.150160000001,5807.7648,2023-04-19 15:34:48.759797
GD30D,67.231,24035.01,26540.0,1858.1517999999999,1890.55988,29082.9344,2023-04-19 15:34:58.779020
GD30D,67.231,1560.8,39217.536,13.2815,13.2815,1784.0960700000003,2023-04-19 15:35:08.809348
GD30D,67.231,6486.83,33235.0245,844.3423999999999,844.3423999999999,30315.321,2023-04-19 15:35:18.865365
GD30D,67.231,538827.07,66325.0,11374.490599999997,2772.3510000000006,42769.74737,2023-04-19 15:35:28.962960
GD30D,67.231,3285.96,12619.5251,9818.673420000001,9804.868980000001,12619.5251,2023-04-19 15:35:39.029246
GD30D,67.23,45118804.94,50314.8048,703.84,703.84,530.52,2023-04-19 15:35:49.041432
GD30D,67.23,1034000.0,50314.8048,653.9072,653.9072,220.69632000000001,2023-04-19 15:35:59.178748
GD30D,67.23,230000.0,50314.8048,639.0336,639.0336,114434.33039999999,2023-04-19 15:36:09.194027
GD30D,67.23,91716.21,42359.07,639.0336,639.0336,40588.3296,2023-04-19 15:36:19.268707
GD30D,67.23,108123.09,40903.3872,13279.5,13279.5,7411.76605,2023-04-19 15:36:29.278984
GD30D,67.23,43926.8,40066.1508,13275.0,13275.0,8711.0844,2023-04-19 15:36:39.282223
GD30D,67.23,3671061.78,38997.1296,5717.677640000001,5717.677640000001,1606.3769700000003,2023-04-19 15:36:49.326602
GD30D,67.23,419978.0,38997.1296,5451.752019999999,5451.752019999999,33645.170040000005,2023-04-19 15:36:59.333254
GD30D,67.23,22093.75,38997.1296,4876.214,4844.6433,2043.9734700000001,2023-04-19 15:37:09.359441
GD30D,67.231,848082.0,38997.1296,4876.214,4785.481400000001,238.95421000000002,2023-04-19 15:37:19.364808
GD30D,67.23,271900.0,38997.1296,11748.27532,11748.27532,2230.4161000000004,2023-04-19 15:37:29.370731
GD30D,67.23,269879.49,6333.5,523.58376,523.58376,2257.46752,2023-04-19 15:37:39.653937
GD30D,67.21,3964.11,2.6501,190.57156000000003,190.57156000000003,9406.742100000001,2023-04-19 15:37:49.925286
GD30D,67.23,34132.0,2.6501,190.57156000000003,144.38848000000002,2773.9768,2023-04-19 15:37:59.925889
GD30D,67.21,412842.0,6333.5,14746.1699,14746.1699,1851.69622,2023-04-19 15:38:09.947174
GD30D,67.231,77388.77,26204.211600000002,133672.0758,8293.46704,3016.65044,2023-04-19 15:38:20.037555
GD30D,67.231,751353.0,997.2039,5873.108219999999,9441.9864,997.9585,2023-04-19 15:38:30.155289
GD30D,67.235,667162.35,3156.99448,5873.108219999999,3268.1616000000004,1902.3232,2023-04-19 15:38:40.167411
GD30D,67.231,721202.0,2715.71136,2382.79482,1900.95824,2715.71136,2023-04-19 15:38:50.208689
GD30D,67.231,237.67,3765.29996,281.218,900.20322,2517.3524,2023-04-19 15:39:00.215890
GD30D,67.231,100188.0,8811.2885,6254.0,900.20322,8811.2885,2023-04-19 15:39:10.662029
GD30D,67.231,17439765.0,7335.9075,1583.504,1583.504,4897.3496,2023-04-19 15:39:20.820666
GD30D,67.231,2681.21,2401.5096000000003,652.4672,652.4672,1215.96372,2023-04-19 15:39:30.839169
GD30D,67.231,2132979.62,4713.919,167.2272,167.2272,4713.919,2023-04-19 15:39:40.920052
GD30D,67.231,304965.2,548.3656000000001,2589.0420799999997,2589.0420799999997,548.7804,2023-04-19 15:39:50.997117
GD30D,67.24,62591.0,249.74399999999997,37461.3995,39094.157999999996,6360.7236,2023-04-19 15:40:30.382365
GD30D,67.231,597886.02,997.8670199999999,2268.288,2268.288,1213.204,2023-04-19 15:40:40.401345
GD30D,67.231,788119.0,1003.0956600000001,33413.227,12035.0145,1003.0956600000001,2023-04-19 15:40:50.658077
